,Date,Bid_Price,Bid_Shares,Ask_Price,Ask_Shares,FeaturePrice1,FeaturePrice2,FeaturePrice3,FeaturePrice4,FeatureShares1,FeatureShares2,price_median,price_norm,Bid_quote,Ask_quote,_pred_raw,TargetPrice
2340,2016-10-03,38.0,100.0,39.0,400.0,38.0,38.0,38.0,37.94,1308.0,-370.0,38.0,38.0,3800.0,15600.0,0.9988941117344114,37.95797624590764
2341,2016-10-03,2.4,895.0,2.47,2100.0,2.4,2.37,2.37,2.37,1773.0,-11749.0,2.385,2.385,2148.0,5187.0,0.998432438093735,2.381261364853558
2342,2016-10-03,42.34,100.0,57.08,100.0,51.43,51.41,51.41,51.91,820.0,-319.0,51.42,51.42,4234.0,5708.0,0.9999938214122959,51.41968229702025
2343,2016-10-03,194.21,100.0,194.34,300.0,194.2,193.21,192.16,193.86,9871.0,-10341.0,194.03,194.03,19421.0,58302.0,0.9980553152720976,193.65267282224508
2344,2016-10-03,51.79,77.0,53.53,59.0,52.13,52.35,52.35,51.79,7930.0,3169.0,52.24,52.24,3987.83,3158.27,1.001212616559255,52.303347089055485
2345,2016-10-03,0.16,5080.0,0.17,34236.0,0.168,0.165,0.165,0.165,11095.0,-32602.0,0.165,0.165,812.8000000000001,5820.120000000001,0.99918029820549,0.16486474920390587
2346,2016-10-03,2.54,100.0,25.69,100.0,25.49,25.49,25.4,25.41,0.0,-176.0,25.45,25.45,254.0,2569.0,0.9996187158979589,25.440296319603053
2347,2016-10-03,15.45,500.0,15.73,500.0,15.71,16.43,0.0,15.64,0.0,786.0,15.675,15.675,7725.0,7865.0,0.999298062871806,15.66399713551556
2348,2016-10-03,112.63,400.0,113.9,1200.0,113.78,113.93,113.93,112.99,5019.0,802.0,113.84,113.84,45052.0,136680.0,1.0009836109359738,113.95197426895126
2349,2016-10-03,7.41,1500.0,7.48,1500.0,7.41,7.41,7.4,7.4,981.0,-120.0,7.41,7.41,11115.0,11220.0,0.9988941117344114,7.401805367951989
2350,2016-10-03,58.25,100.0,59.06,150.0,59.39,59.49,59.49,58.68,30376.0,2656.0,59.225,59.225,5825.0,8859.0,0.999949993065433,59.22203833930027
2351,2016-10-03,27.88,96.0,29.87,100.0,28.76,28.73,28.73,28.92,2918.0,-579.0,28.745,28.745,2676.48,2987.0,0.9994429287396503,28.72898698662125
2352,2016-10-03,9.02,50.0,9.29,100.0,9.02,9.0,9.0,9.21,5884.0,-7733.0,9.02,9.02,451.0,928.9999999999999,0.9988941117344114,9.010024887844391
2353,2016-10-03,5.35,100.0,199999.99,100.0,5.25,5.25,4.45,5.5,300.0,-5.0,5.3,5.3,535.0,19999999.0,1.0000010911576338,5.300005783135459
2354,2016-10-03,56.38,300.0,59.25,50.0,58.98,61.9,61.93,58.58,10039.0,38702.0,59.114999999999995,59.114999999999995,16914.0,2962.5,1.0081320930903905,59.59572868303843
2355,2016-10-03,26.13,199.0,26.19,500.0,26.02,25.95,25.9,28.61,33598.0,-46010.0,26.075,26.075,5199.87,13095.0,0.9998720369032218,26.071663362251506
2356,2016-10-03,137.62,5634.0,137.67,6800.0,137.62,136.89,136.25,137.51,10171.0,-11680.0,137.565,137.565,775351.0800000001,936155.9999999999,0.9981594597608622,137.31180608200302
2357,2016-10-03,127.85,800.0,127.93,4200.0,127.93,128.0,128.79,128.59,4561.0,6763.0,127.965,127.965,102280.0,537306.0,1.0011009823757298,128.10588720971026
2358,2016-10-03,13.78,72.0,14.89,79.0,14.01,14.0,14.0,14.32,952.0,-1125.0,14.004999999999999,14.004999999999999,992.16,1176.31,0.9997182690451822,14.001054357977777
2359,2016-10-03,211.68,200.0,212.06,19.0,211.45,210.1,210.0,204.03,55435.0,-43307.0,210.77499999999998,210.77499999999998,42336.0,4029.14,0.998432438093735,210.444597139207
2360,2016-10-03,29.5,150.0,29.65,300.0,29.11,29.11,29.0,29.21,3493.0,-99.0,29.16,29.16,4425.0,8895.0,0.9991784238320242,29.136042838941826
2361,2016-10-03,2.77,600.0,2.86,200.0,2.75,2.75,2.75,2.75,6233.0,-1114.0,2.75,2.75,1662.0,572.0,0.9979596286850649,2.7443889788839284
2362,2016-10-03,12.82,13600.0,12.84,10200.0,12.84,12.87,13.18,12.96,4346.0,8298.0,12.855,12.855,174352.0,130968.0,1.001329987999011,12.872096995727286
2363,2016-10-03,43.25,100.0,48.1,50.0,47.8,47.74,47.74,48.23,2842.0,-1145.0,47.769999999999996,47.769999999999996,4325.0,2405.0,0.9994429287396503,47.743388705893096
2364,2016-10-03,89.35,25.0,89.46,900.0,89.46,89.84,89.9,89.58,7635.0,9487.0,89.52,89.52,2233.75,80514.0,1.0012512667709186,89.63201340133263
2365,2016-10-03,80.4,223.0,80.45,1000.0,80.45,80.6,80.64,80.55,15089.0,19053.0,80.5,80.5,17929.2,80450.0,1.0012512667709186,80.60072697505895
2366,2016-10-03,61.11,2000.0,61.17,8000.0,61.17,61.17,61.31,61.21,294.0,1603.0,61.17,61.17,122220.0,489360.0,1.0000595817008358,61.173644612640125
2367,2016-10-03,11.64,500.0,11.65,2200.0,11.65,11.69,13.8,11.49,118.0,5129.0,11.65,11.65,5820.0,25630.0,0.9989852686778741,11.638178380097234
2368,2016-10-03,53.79,1200.0,53.86,100.0,53.87,53.94,64.63,53.96,2787.0,11802.0,53.905,53.905,64548.0,5386.0,1.0000963807042622,53.910195401863255
2369,2016-10-03,0.86,3400.0,0.87,32700.0,0.8791,0.8947,0.9,0.9045,75671.0,83696.0,0.8869,0.8869,2924.0,28449.0,1.00204126071332,0.8887103941266435
2370,2016-10-03,2.8,100.0,3.25,900.0,3.25,3.25,3.4,3.42,100.0,400.0,3.25,3.25,280.0,2925.0,0.999633611988017,3.2488092389610554
2371,2016-10-03,3.04,100.0,3.25,500.0,3.25,3.25,3.26,3.35,100.0,100.0,3.25,3.25,304.0,1625.0,0.999633611988017,3.2488092389610554
2372,2016-10-03,3.12,100.0,3.37,200.0,3.32,3.32,3.35,3.45,1700.0,800.0,3.335,3.335,312.0,674.0,1.0006189118799955,3.337064071119785
2373,2016-10-03,29.12,2500.0,29.13,5000.0,29.13,29.15,29.15,29.15,44705.0,19564.0,29.14,29.14,72800.0,145650.0,1.0011009823757298,29.172082626428764
2374,2016-10-03,99.14,4200.0,99.24,700.0,99.24,99.24,99.31,99.58,589.0,104.0,99.24,99.24,416388.0,69468.0,1.0000595817008358,99.24591288799094
2375,2016-10-03,50.13,100.0,50.63,100.0,50.59,50.96,50.99,50.14,9213.0,5739.0,50.61,50.61,5013.0,5063.0,0.9999917603038542,50.60958298897806
2376,2016-10-03,58.5,200.0,59.0,100.0,58.89,59.07,59.07,58.47,55804.0,19809.0,58.945,58.945,11700.0,5900.0,1.001212616559255,59.016477683085284
2377,2016-10-03,2.34,50.0,2.39,800.0,2.34,2.34,2.34,2.34,3409.0,-6949.0,2.34,2.34,117.0,1912.0,0.9988941117344114,2.3374122214585227
2378,2016-10-03,1.55,200.0,1.61,36.0,1.61,1.63,1.63,1.61,16122.0,23271.0,1.61,1.61,310.0,57.96,1.0031836444302416,1.615125667532689
2379,2016-10-03,100.7,10000.0,101.38,90.0,100.09,100.0,100.0,97.42,68426.0,-69637.0,100.045,100.045,1007000.0,9124.199999999999,0.9987115459500971,99.91609661457747
2380,2016-10-03,0.54,8291.0,0.55,13754.0,0.54,0.45,0.45,0.284,116695.0,-391102.0,0.495,0.495,4477.14,7564.700000000001,1.0133200020111384,0.5015934009955135
2381,2016-10-03,37.08,100.0,37.09,1000.0,37.09,37.18,37.7,37.46,11876.0,20947.0,37.135000000000005,37.135000000000005,3708.0,37090.0,1.001329987999011,37.184389104343275
2382,2016-10-03,42.97,77.0,43.08,200.0,42.97,42.95,42.95,43.1,66093.0,-3929.0,42.97,42.97,3308.69,8616.0,0.9988941117344114,42.92247998122766
2383,2016-10-03,8.12,20.0,8.33,133.0,8.12,8.1,8.1,8.1,9445.0,-9281.0,8.11,8.11,162.39999999999998,1107.89,0.9985190062200745,8.097989140444804
2384,2016-10-03,43.53,1000.0,43.56,1000.0,43.53,43.43,42.9,43.63,3241.0,-1107.0,43.53,43.53,43530.0,43560.0,0.9981374676217525,43.448923965574885
2385,2016-10-03,0.0,0.0,0.0,0.0,10.02,10.02,302.0,10.02,101.0,17213.0,10.02,10.02,0.0,0.0,0.996975909727626,9.989698615470811
2386,2016-10-04,113.1,789.0,113.11,100.0,113.1,113.0,113.0,112.52,223818.0,-113370.0,113.05,113.05,89235.9,11311.0,0.9985468927928792,112.885726230235
2387,2016-10-04,30.95,50.0,31.07,100.0,30.95,30.5,30.5,30.71,9316.0,-28059.0,30.83,30.83,1547.5,3107.0,0.998225711458467,30.775298684264534
2388,2016-10-04,18.19,100.0,19.14,17.0,19.14,19.16,19.16,19.16,2388.0,720.0,19.15,19.15,1819.0000000000002,325.38,1.0011009823757298,19.171083812495223
2389,2016-10-04,0.22,20.0,0.24,1230.0,0.2445,0.25,0.25,0.242,23084.0,15124.0,0.24325,0.24325,4.4,295.2,0.9949631344280722,0.24202478244962855
2390,2016-10-04,3.82,1000.0,3.9,22.0,3.74,3.7,3.7,3.8,9241.0,-2895.0,3.77,3.77,3820.0,85.8,0.9943069314084565,3.748537131409881
2391,2016-10-04,6.43,100.0,6.75,100.0,6.43,6.42,6.41,6.42,1479.0,-236.0,6.425,6.425,643.0,675.0,0.9985468927928792,6.415663786194249
2392,2016-10-04,16.35,200.0,16.42,615.0,16.42,16.42,16.43,16.42,1119.0,408.0,16.42,16.42,3270.0000000000005,10098.300000000001,1.0000595817008358,16.420978331527724
2393,2016-10-04,3.17,40.0,3.29,100.0,3.17,3.13,3.13,3.16,194.0,-112.0,3.165,3.165,126.8,329.0,0.9980472129929291,3.158819429122621
2394,2016-10-04,0.61,1200.0,0.62,7600.0,0.6031,0.6,0.6,0.6,62344.0,-36856.0,0.60155,0.60155,732.0,4712.0,0.9986836593772924,0.6007581552984103
2395,2016-10-04,840.0,60.0,840.4,20.0,840.4,840.8,840.82,836.74,27199.0,3870.0,840.4,840.4,50400.0,16808.0,1.0000595817008358,840.4500724613823
2396,2016-10-04,0.45,3100.0,0.46,1000.0,0.4616,0.4616,0.46,0.49,421.0,-36.0,0.4608,0.4608,1395.0,460.0,0.9988716999324275,0.4602800793288626
2397,2016-10-04,17.42,100.0,17.65,100.0,17.42,17.38,17.38,17.46,4877.0,-15592.0,17.42,17.42,1742.0000000000002,1764.9999999999998,0.9988941117344114,17.400735426413448
2398,2016-10-04,13.62,67.0,13.68,1100.0,13.62,13.6,13.6,13.59,16598.0,-11050.0,13.61,13.61,912.54,15048.0,0.9985468927928792,13.590223210911086
2399,2016-10-04,5.95,100.0,5.98,800.0,5.83,5.8,5.76,5.06,70232.0,-8712.0,5.8149999999999995,5.8149999999999995,595.0,4784.0,0.998990998826846,5.809132658178109
2400,2016-10-04,27.07,500.0,28.88,100.0,28.1,28.1,28.1,27.9,19965.0,2473.0,28.1,28.1,13535.0,2888.0,0.9999938214122959,28.099826381685514
2401,2016-10-04,7.3,5.0,7.4,200.0,7.3,7.2,7.2,7.18,3416.0,-11240.0,7.25,7.25,36.5,1480.0,0.9987700785063393,7.241083069170959
2402,2016-10-04,109.46,6170.0,109.5,100.0,109.46,109.46,109.21,108.93,833.0,-213.0,109.46,109.46,675368.2,10950.0,0.9988941117344114,109.33894947044867
2403,2016-10-04,8.3,1000.0,82.7,100.0,8.35,8.35,8.32,8.27,0.0,-2440.0,8.335,8.335,8300.0,8270.0,0.9996187158979589,8.331821997009488
2404,2016-10-04,4.51,148.0,5.04,128.0,5.04,5.04,5.06,5.04,167.0,216.0,5.04,5.04,667.48,645.12,1.0000595817008358,5.040300291772212
2405,2016-10-04,0.5,1450.0,0.52,200.0,0.5,0.5,0.5,0.466,34448.0,-34466.0,0.5,0.5,725.0,104.0,0.9988941117344114,0.4994470558672057
2406,2016-10-04,2.45,1000.0,2.48,200.0,2.51,2.52,2.52,2.49,41402.0,4957.0,2.5,2.5,2450.0,496.0,1.0012739039846856,2.503184759961714
2407,2016-10-04,55.75,800.0,55.96,300.0,55.76,55.74,55.74,55.78,8936.0,-7772.0,55.754999999999995,55.754999999999995,44600.0,16788.0,0.9999938214122959,55.754655512842554
2408,2016-10-04,15.26,500.0,15.4,2000.0,15.4,15.4,28.37,15.257,0.0,50.0,15.4,15.4,7630.0,30800.0,0.9948346134737724,15.320453047496096
2409,2016-10-04,6.2,50.0,6.21,37.0,6.07,5.75,5.75,5.79,1971.0,-10841.0,5.93,5.93,310.0,229.77,0.9955885473553541,5.903840085817249
2410,2016-10-04,47.15,250.0,48.95,80.0,48.61,48.94,49.08,48.14,2074.0,2371.0,48.775,48.775,11787.5,3916.0,1.0008597818581444,48.81693586013099
2411,2016-10-04,0.01,100.0,199999.99,100.0,0.0853,0.0853,0.07,0.125,0.0,-3.0,0.0853,0.0853,1.0,19999999.0,1.1668652673146978,0.09953360730194372
2412,2016-10-04,29.81,8.0,29.99,289.0,29.81,29.81,29.79,29.81,0.0,-1.0,29.81,29.81,238.48,8667.109999999999,0.9988941117344114,29.777033470802802
2413,2016-10-04,22.77,200.0,22.89,200.0,22.91,22.91,22.91,23.24,938.0,342.0,22.91,22.91,4554.0,4578.0,1.0001111928520523,22.91254742824052
2414,2016-10-04,2.98,600.0,3.04,56.0,2.9,2.89,2.89,2.73,1033.0,-3380.0,2.895,2.895,1788.0,170.24,0.9986836593772924,2.8911891938972616
2415,2016-10-04,2.11,1300.0,2.16,2500.0,2.15,2.27,2.3,1.96,5140.0,29621.0,2.1550000000000002,2.1550000000000002,2743.0,5400.0,1.0081320930903905,2.172524660609792
2416,2016-10-04,0.05,10854.0,0.05,18667.0,0.0534,0.0534,0.053,0.057,89381.0,-10397.0,0.0532,0.0532,542.7,933.35,0.9996163047858657,0.05317958741460806
2417,2016-10-04,6.63,92.0,7.0,5250.0,6.99,7.0,7.0,6.87,5603.0,1053.0,6.995,6.995,609.96,36750.0,1.0011338953311626,7.002931597841482
2418,2016-10-04,0.39,5000.0,0.4,175499.0,0.3916,0.3916,0.3911,0.385,1948.0,-3109.0,0.39135,0.39135,1950.0,70199.6,0.9996466024707636,0.39121169787693333
2419,2016-10-04,81.08,100.0,84.5,200.0,84.46,85.29,85.74,84.16,8891.0,25408.0,84.47999999999999,84.47999999999999,8108.0,16900.0,0.9998212766647256,84.46490145263601
2420,2016-10-04,0.31,5200.0,0.32,7650.0,0.324,0.33,0.33,0.314,7120.0,18199.0,0.322,0.322,1612.0,2448.0,0.9996088855894646,0.3218740611598076
2421,2016-10-04,5.76,100.0,5.88,1.0,5.88,5.9,5.9,5.88,317.0,729.0,5.88,5.88,576.0,5.88,1.0000595817008358,5.8803503404009145
2422,2016-10-04,8.56,300.0,9.25,250.0,8.56,8.56,8.56,8.6,300.0,-10.0,8.56,8.56,2568.0,2312.5,0.9988941117344114,8.550533596446563
2423,2016-10-04,0.01,1584700.0,90.0,10000.0,0.01,0.0081,0.0081,0.009000000000000001,0.0,-1683.0,0.009500000000000001,0.009500000000000001,15847.0,900000.0,0.946104765876288,0.008987995275824737
2424,2016-10-04,25.85,91.0,27.19,100.0,27.18,27.48,27.5,26.87,9002.0,10195.0,27.185000000000002,27.185000000000002,2352.35,2719.0,0.9996305691237949,27.174957021630366
2425,2016-10-04,0.57,10100.0,0.58,5100.0,0.5794,0.58,0.58,0.5803,1295.0,312.0,0.58,0.58,5756.999999999999,2958.0,1.0012783768477946,0.5807414585717209
2426,2016-10-04,2.4,46.0,2.59,43.0,2.59,2.65,2.65,2.52,432.0,533.0,2.59,2.59,110.39999999999999,111.36999999999999,1.0077408815093643,2.610048883109253
2427,2016-10-04,46.83,2000.0,46.87,3000.0,46.83,45.29,0.0,44.5,151.0,-8560.0,46.06,46.06,93660.0,140610.0,0.9988240834180041,46.00583728223327
2428,2016-10-04,78.0,1.0,78.59,300.0,78.0,77.71,74.66,79.53,22059.0,-55311.0,78.0,78.0,78.0,23577.0,0.9981374676217525,77.8547224744967
2429,2016-10-04,50.5,115.0,52.38,200.0,52.05,52.13,52.13,51.78,11780.0,7412.0,52.09,52.09,5807.5,10476.0,1.0011338953311626,52.14906460780026
2430,2016-10-04,13.91,400.0,31.0,110.0,14.47,14.65,14.65,13.81,1521.0,1080.0,14.56,14.56,5564.0,3410.0,1.0002207659271352,14.563214351899088
2431,2016-10-04,0.44,11000.0,0.46,4428.0,0.46,0.4695,0.4695,0.455,3194.0,1020.0,0.46,0.46,4840.0,2036.88,1.0077408815093643,0.46356080549430756
2432,2016-10-04,22.84,1400.0,22.91,1900.0,22.84,22.83,22.55,21.74,766.0,-727.0,22.835,22.835,31976.0,43529.0,0.9978619152546389,22.78617683483968
2433,2016-10-04,10.84,20.0,11.38,40.0,10.84,10.82,10.82,10.64,100.0,-300.0,10.83,10.83,216.8,455.20000000000005,0.9985468927928792,10.814262848946882
2434,2016-10-04,27.29,100.0,28.86,177.0,28.59,28.68,28.68,28.29,1513.0,1053.0,28.634999999999998,28.634999999999998,2729.0,5108.22,1.001212616559255,28.669723275174263
2435,2016-10-04,5.56,20.0,15.52,1500.0,5.56,5.5,5.5,5.56,516.0,-284.0,5.56,5.56,111.19999999999999,23280.0,0.9974445950101348,5.545791948256349
2436,2016-10-04,1.75,100.0,1.8,1000.0,1.75,1.75,1.75,1.75,708.0,-1592.0,1.75,1.75,175.0,1800.0,0.9988941117344114,1.74806469553522
2437,2016-10-04,2.77,900.0,2.8,87.0,2.67,2.64,2.64,2.7,3792.0,-4747.0,2.685,2.685,2493.0,243.6,0.9938483345604062,2.668482778294691
2438,2016-10-04,6.7,50.0,7.34,100.0,6.7,6.66,6.66,6.73,792.0,-535.0,6.7,6.7,335.0,734.0,0.9988941117344114,6.692590548620557
2439,2016-10-04,7.56,13.0,7.94,73.0,7.56,7.45,7.45,7.55,5670.0,-5621.0,7.555,7.555,98.28,579.62,0.9983235357488889,7.542334312582855
2440,2016-10-04,5.5,500.0,5.6,100.0,5.69,5.71,5.72,5.3,15011.0,516.0,5.645,5.645,2750.0,560.0,1.0012739039846856,5.65219118799355
2441,2016-10-04,7.16,135200.0,7.17,16200.0,7.17,7.17,7.18,7.17,10307.0,11775.0,7.17,7.17,968032.0,116154.0,1.0000595817008358,7.170427200794992
2442,2016-10-04,0.13,6500.0,0.14,22600.0,0.1389,0.1389,0.1399,0.1345,22580.0,2163.0,0.1389,0.1389,845.0,3164.0000000000005,0.9996409867111855,0.13885013305418367
2443,2016-10-04,117.02,1.0,119.0,10.0,117.88,118.0,118.0,117.02,13883.0,1885.0,117.94,117.94,117.02,1190.0,1.0009836109359738,118.05600707378875
2444,2016-10-04,129.08,450.0,129.14,351.0,129.14,129.19,129.19,128.77,104536.0,15415.0,129.14,129.14,58086.00000000001,45328.13999999999,1.0000595817008358,129.1476943808459
2445,2016-10-04,0.45,300.0,199999.99,100.0,0.45,0.45,0.44,0.48,100.0,-100.0,0.45,0.45,135.0,19999999.0,0.9977114979089338,0.4489701740590202
2446,2016-10-04,15.36,500.0,15.63,2000.0,15.61,15.61,0.0,15.52,0.0,96.0,15.565,15.565,7680.0,31260.0,1.0013658905727116,15.586260086764256
2447,2016-10-04,9.51,100.0,10.26,500.0,10.15,10.04,10.04,10.29,2713.0,-1997.0,10.094999999999999,10.094999999999999,951.0,5130.0,0.99918029820549,10.086725110384421
2448,2016-10-04,38.5,120.0,38.6,6.0,38.6,38.61,38.61,38.57,13060.0,1601.0,38.6,38.6,4620.0,231.60000000000002,1.0000595817008358,38.60229985365226
2449,2016-10-04,0.01,100.0,199999.99,100.0,25.55,26.6,199999.99,25.49,0.0,300.0,26.075000000000003,26.075000000000003,1.0,19999999.0,0.9958722711687638,25.96736947072552
2450,2016-10-04,1.48,1000.0,1.53,352.0,1.52,1.53,1.53,1.44,2408.0,1544.0,1.525,1.525,1480.0,538.5600000000001,1.0008597818581444,1.52631116733367
2451,2016-10-04,0.47,17286.0,0.47,1865.0,0.475,0.475,0.475,0.4816,10346.0,9470.0,0.475,0.475,8124.419999999999,876.55,1.0004984517720779,0.47523676459173697
2452,2016-10-04,78.0,77.0,78.17,250.0,78.17,78.19,78.19,78.03,76742.0,997.0,78.17,78.17,6006.0,19542.5,1.0000595817008358,78.17465750155434
2453,2016-10-04,50.77,300.0,51.23,900.0,51.0,51.0,51.07,50.94,321.0,111.0,51.0,51.0,15231.000000000002,46107.0,0.9999938214122959,50.99968489202709
2454,2016-10-04,4.16,14700.0,4.22,9200.0,4.16,4.16,4.07,4.07,1438.0,-2502.0,4.16,4.16,61152.0,38824.0,0.9981374676217525,4.15225186530649
2455,2016-10-04,97.16,870.0,97.34,3904.0,97.16,97.14,97.0,99.25,6736.0,-956.0,97.16,97.16,84529.2,380015.36,0.9988941117344114,97.05255189611542
2456,2016-10-04,775.5,548.0,775.65,25.0,775.65,775.83,775.83,772.56,13119.0,443.0,775.65,775.65,424974.0,19391.25,1.0000595817008358,775.6962145462533
2457,2016-10-04,803.3,82.0,804.0,300.0,804.0,804.89,804.9,800.38,11000.0,7936.0,804.0,804.0,65870.59999999999,241200.0,1.0000595817008358,804.047903687472
2458,2016-10-04,25.01,100.0,28.41,200.0,26.61,29.04,0.0,25.96,5682.0,38927.0,26.285,26.285,2501.0,5682.0,1.0024447781262296,26.349260993047945
2459,2016-10-04,27.56,100.0,27.95,1000.0,27.92,27.93,27.95,27.79,1218.0,317.0,27.925,27.925,2756.0,27950.0,1.0007929033950433,27.947141827306584
2460,2016-10-04,1.66,40.0,2.0,60.0,2.0,2.02,2.03,2.04,786.0,515.0,2.01,2.01,66.39999999999999,120.0,1.0014792159151378,2.0129732239894267
2461,2016-10-04,289.55,10.0,290.49,100.0,289.55,289.35,289.35,290.0,5146.0,-390.0,289.55,289.55,2895.5,29049.0,0.9988941117344114,289.22979005269883
2462,2016-10-04,26.35,500.0,26.9,500.0,26.65,26.65,26.9,26.41,0.0,9.0,26.65,26.65,13175.0,13450.0,0.9996409867111855,26.640432295853092
2463,2016-10-04,0.12,10798.0,0.16,6540.0,0.151,0.151,0.14,0.155,14.0,-64.0,0.151,0.151,1295.76,1046.4,1.000024939882604,0.1510037659222732
2464,2016-10-04,1.3,64.0,1.65,100.0,1.35,1.35,1.36,1.29,3928.0,212.0,1.35,1.35,83.2,165.0,0.9996409867111855,1.3495153320601005
2465,2016-10-04,15.55,100.0,17.2,200.0,16.33,16.43,16.43,16.03,10725.0,3591.0,16.38,16.38,1555.0,3440.0,1.0008597818581444,16.394083226836404
2466,2016-10-04,10.77,100.0,13.99,300.0,13.1,12.5,11.31,17.01,6394.0,-8014.0,12.8,12.8,1077.0,4197.0,1.0067358785193097,12.886219245047165
2467,2016-10-04,0.08,10100.0,2.09,97.0,0.0851,0.0851,0.084,0.08,0.0,-21.0,0.08455,0.08455,808.0,202.73,0.9973834762696545,0.08432877291859929
2468,2016-10-04,6.75,25.0,7.08,200.0,6.75,6.73,6.73,6.75,2263.0,-1366.0,6.75,6.75,168.75,1416.0,0.9988941117344114,6.742535254207278
2469,2016-10-04,71.02,100.0,73.82,200.0,71.05,70.91,70.86,71.05,2712.0,-2484.0,71.035,71.035,7102.0,14763.999999999998,0.9997182690451822,71.01498724162451
2470,2016-10-04,16.39,1500.0,16.59,5000.0,16.59,16.59,30.6,16.817,0.0,2.0,16.59,16.59,24585.0,82950.0,0.9948346134737724,16.504306237529885
2471,2016-10-04,8.06,100.0,8.49,5069.0,8.49,8.49,8.51,8.49,1455.0,232.0,8.49,8.49,806.0,43035.81,1.0000595817008358,8.490505848640096
2472,2016-10-04,60.09,25.0,62.77,150.0,60.3,60.01,60.01,60.3,5997.0,-8794.0,60.195,60.195,1502.25,9415.5,0.99918029820549,60.145658050479476
2473,2016-10-04,67.45,1.0,67.81,100.0,67.45,67.4,67.4,67.45,14536.0,-5779.0,67.45,67.45,67.45,6781.0,0.9988941117344114,67.37540783648606
2474,2016-10-04,30.8,50.0,31.23,60.0,30.8,30.72,30.72,30.77,23627.0,-17914.0,30.785,30.785,1540.0,1873.8,0.9985468927928792,30.740266094628787
2475,2016-10-04,35.1,26.0,39.05,40.0,35.1,35.0,35.0,35.03,4651.0,-2662.0,35.065,35.065,912.6,1562.0,0.9985190062200745,35.01306895310691
2476,2016-10-04,6.46,100.0,6.78,92.0,6.46,6.42,6.42,6.45,458.0,-1054.0,6.455,6.455,646.0,623.76,0.9985468927928792,6.445620192978035
2477,2016-10-04,57.5,772.0,57.55,298.0,57.5,57.32,57.32,57.42,177234.0,-269484.0,57.46,57.46,44390.0,17149.899999999998,0.9985468927928792,57.37650445987884
2478,2016-10-04,17.85,2.0,17.88,300.0,17.87,17.98,17.98,17.73,259481.0,146486.0,17.875,17.875,35.7,5364.0,0.9999422836613532,17.87396832044669
2479,2016-10-04,0.01,200.0,2.99,100.0,1.65,1.65,0.0,1.59,0.0,30.0,1.62,1.62,2.0,299.0,0.999114687868187,1.618565794346463
2480,2016-10-04,36.76,28.0,37.78,100.0,37.38,37.21,37.21,37.78,19216.0,-18599.0,37.295,37.295,1029.28,3778.0,0.99918029820549,37.26442922157375
2481,2016-10-04,103.2,16.0,103.29,333.0,103.2,103.65,103.65,102.63,71480.0,74489.0,103.245,103.245,1651.2,34395.57,1.0006307762348632,103.31012449236846
2482,2016-10-04,43.57,50.0,43.65,700.0,43.56,43.03,43.0,44.46,52988.0,-14434.0,43.565,43.565,2178.5,30555.0,0.9979786104010049,43.47693816211977
2483,2016-10-04,68.65,75.0,68.68,3.0,68.68,69.11,69.11,68.45,49463.0,69340.0,68.68,68.68,5148.75,206.04000000000002,1.0022505111343378,68.83456510470633
2484,2016-10-04,4.75,25.0,4.85,100.0,4.85,4.85,4.87,5.08,27476.0,86.0,4.85,4.85,118.75,484.99999999999994,0.999633611988017,4.848223018141883
2485,2016-10-04,0.92,200.0,0.93,10000.0,0.922,0.89,0.88,0.865,10400.0,-94027.0,0.905,0.905,184.0,9300.0,0.997779610525153,0.9029905475252634
2486,2016-10-04,1488.0,79.0,1489.5,3.0,1489.39,1496.99,1496.99,1486.72,1491.0,3991.0,1489.4450000000002,1489.4450000000002,117552.0,4468.5,1.0006236734893021,1490.373927360274
2487,2016-10-04,21.6,25.0,21.85,9.0,21.85,22.0,22.0,21.77,416.0,2605.0,21.85,21.85,540.0,196.65,1.0022505111343378,21.899173668285282
2488,2016-10-04,6.78,100.0,6.99,100.0,6.98,6.98,7.0,6.77,32527.0,576.0,6.98,6.98,678.0,699.0,0.9996409867111855,6.977494087244075
2489,2016-10-04,1.9,100.0,1.97,100.0,1.97,1.97,1.98,1.96,5634.0,709.0,1.97,1.97,190.0,197.0,1.0000595817008358,1.9701173759506465
2490,2016-10-04,191.5,5.0,193.4,200.0,192.95,193.49,193.49,191.85,2734.0,4130.0,193.175,193.175,957.5,38680.0,1.001212616559255,193.4092472038341
2491,2016-10-04,61.08,43.0,73.4,100.0,64.3,64.3,64.32,63.77,2495.0,76.0,64.3,64.3,2626.44,7340.000000000001,0.9999938214122959,64.29960271681063
2492,2016-10-04,56.01,100.0,56.25,400.0,56.22,51.14,0.0,56.6,6267.0,-37637.0,56.114999999999995,56.114999999999995,5601.0,22500.0,1.0042230707701412,56.35197761626647
2493,2016-10-04,3.0,210.0,3.95,500.0,3.0,2.97,2.97,2.94,200.0,-264.0,2.9850000000000003,2.9850000000000003,630.0,1975.0,0.998432438093735,2.9803208277097997
2494,2016-10-04,13.76,1000.0,14.15,115.0,13.5,13.5,13.4,13.36,5717.0,-365.0,13.5,13.5,13760.0,1627.25,0.9979221270526162,13.471948715210319
